Date;Open;High;Low;Close;Adj Close;Volume;Average
27-12-2005;10.970.000;11.650.000;10.830.000;11.570.000;11.570.000;0;11270000
28-12-2005;11.550.000;11.640.000;11.260.000;11.350.000;11.350.000;0;11450000
29-12-2005;11.360.000;11.670.000;11.140.000;11.610.000;11.610.000;0;11485000
30-12-2005;11.960.000;12.070.000;11.550.000;12.070.000;12.070.000;0;12015000
03-01-2006;12.250.000;12.510.000;10.990.000;11.140.000;11.140.000;0;11695000
04-01-2006;11.220.000;11.710.000;10.970.000;11.370.000;11.370.000;0;11295000
05-01-2006;11.430.000;11.840.000;11.310.000;11.310.000;11.310.000;0;11370000
06-01-2006;11.230.000;11.500.000;10.810.000;11.000.000;11.000.000;0;11115000
09-01-2006;11.350.000;11.350.000;10.980.000;11.130.000;11.130.000;0;11240000
10-01-2006;11.390.000;11.390.000;10.840.000;10.860.000;10.860.000;0;11125000
11-01-2006;11.030.000;11.160.000;10.830.000;10.940.000;10.940.000;0;10985000
12-01-2006;10.980.000;11.380.000;10.940.000;11.200.000;11.200.000;0;11090000
13-01-2006;11.400.000;11.610.000;11.110.000;11.230.000;11.230.000;0;11315000
17-01-2006;12.130.000;12.460.000;11.870.000;11.910.000;11.910.000;0;12020000
18-01-2006;12.620.000;12.700.000;12.200.000;12.250.000;12.250.000;0;12435000
19-01-2006;12.120.000;12.340.000;11.650.000;11.980.000;11.980.000;0;12050000
20-01-2006;12.100.000;14.560.000;11.890.000;14.560.000;14.560.000;0;13330000
23-01-2006;14.440.000;14.480.000;13.580.000;13.930.000;13.930.000;0;14185000
24-01-2006;13.790.000;13.830.000;13.140.000;13.310.000;13.310.000;0;13550000
25-01-2006;12.950.000;13.380.000;12.620.000;12.870.000;12.870.000;0;12910000
26-01-2006;12.890.000;12.910.000;12.190.000;12.420.000;12.420.000;0;12655000
27-01-2006;12.270.000;12.330.000;11.720.000;11.970.000;11.970.000;0;12120000
30-01-2006;12.220.000;12.460.000;12.070.000;12.390.000;12.390.000;0;12305000
31-01-2006;12.450.000;13.060.000;12.450.000;12.950.000;12.950.000;0;12700000
01-02-2006;13.030.000;13.030.000;12.340.000;12.360.000;12.360.000;0;12695000
02-02-2006;12.540.000;13.470.000;12.480.000;13.230.000;13.230.000;0;12885000
03-02-2006;13.370.000;13.700.000;12.640.000;12.960.000;12.960.000;0;13165000
06-02-2006;13.430.000;13.430.000;12.990.000;13.040.000;13.040.000;0;13235000
07-02-2006;13.200.000;13.670.000;12.970.000;13.590.000;13.590.000;0;13395000
08-02-2006;13.410.000;13.610.000;12.760.000;12.830.000;12.830.000;0;13120000
09-02-2006;12.560.000;13.150.000;12.270.000;13.120.000;13.120.000;0;12840000
10-02-2006;13.350.000;13.730.000;12.690.000;12.870.000;12.870.000;0;13110000
13-02-2006;13.340.000;13.700.000;13.050.000;13.350.000;13.350.000;0;13345000
14-02-2006;13.090.000;13.150.000;12.010.000;12.250.000;12.250.000;0;12670000
15-02-2006;12.430.000;12.950.000;12.210.000;12.310.000;12.310.000;0;12370000
16-02-2006;12.190.000;12.290.000;11.130.000;11.480.000;11.480.000;0;11835000
17-02-2006;11.640.000;12.210.000;11.520.000;12.010.000;12.010.000;0;11825000
21-02-2006;12.360.000;12.640.000;12.280.000;12.410.000;12.410.000;0;12385000
22-02-2006;12.270.000;12.300.000;11.680.000;11.880.000;11.880.000;0;12075000
23-02-2006;11.860.000;11.970.000;11.580.000;11.870.000;11.870.000;0;11865000
24-02-2006;11.940.000;12.060.000;11.420.000;11.460.000;11.460.000;0;11700000
27-02-2006;11.790.000;11.830.000;11.400.000;11.590.000;11.590.000;0;11690000
28-02-2006;11.740.000;12.360.000;11.710.000;12.340.000;12.340.000;0;12040000
01-03-2006;12.050.000;12.070.000;11.520.000;11.540.000;11.540.000;0;11795000
02-03-2006;11.790.000;11.950.000;11.560.000;11.720.000;11.720.000;0;11755000
03-03-2006;12.030.000;12.100.000;11.360.000;11.960.000;11.960.000;0;11995000
06-03-2006;12.220.000;12.910.000;12.220.000;12.740.000;12.740.000;0;12480000
07-03-2006;12.920.000;13.340.000;12.640.000;12.660.000;12.660.000;0;12790000
08-03-2006;12.830.000;13.340.000;12.260.000;12.320.000;12.320.000;0;12575000
09-03-2006;12.210.000;12.690.000;12.010.000;12.680.000;12.680.000;0;12445000
10-03-2006;12.520.000;12.600.000;11.790.000;11.850.000;11.850.000;0;12185000
13-03-2006;11.720.000;11.750.000;10.890.000;11.370.000;11.370.000;0;11545000
14-03-2006;11.610.000;11.720.000;10.530.000;10.740.000;10.740.000;0;11175000
15-03-2006;11.170.000;11.540.000;10.980.000;11.350.000;11.350.000;0;11260000
16-03-2006;10.590.000;12.050.000;10.570.000;11.980.000;11.980.000;0;11285000
17-03-2006;11.560.000;12.200.000;11.530.000;12.120.000;12.120.000;0;11840000
20-03-2006;12.110.000;12.210.000;10.790.000;11.790.000;11.790.000;0;11950000
21-03-2006;11.710.000;11.890.000;11.170.000;11.620.000;11.620.000;0;11665000
22-03-2006;11.710.000;11.790.000;11.110.000;11.210.000;11.210.000;0;11460000
23-03-2006;11.190.000;11.570.000;11.110.000;11.170.000;11.170.000;0;11180000
24-03-2006;11.230.000;11.480.000;11.090.000;11.190.000;11.190.000;0;11210000
27-03-2006;11.460.000;11.720.000;11.410.000;11.460.000;11.460.000;0;11460000
28-03-2006;11.690.000;11.900.000;11.380.000;11.580.000;11.580.000;0;11635000
29-03-2006;11.460.000;11.570.000;10.790.000;10.950.000;10.950.000;0;11205000
30-03-2006;11.030.000;11.730.000;10.700.000;11.570.000;11.570.000;0;11300000
31-03-2006;11.420.000;11.650.000;11.270.000;11.390.000;11.390.000;0;11405000
03-04-2006;11.470.000;11.620.000;11.030.000;11.570.000;11.570.000;0;11520000
04-04-2006;11.660.000;11.800.000;11.090.000;11.140.000;11.140.000;0;11400000
05-04-2006;11.240.000;11.360.000;11.060.000;11.130.000;11.130.000;0;11185000
06-04-2006;11.340.000;11.740.000;11.250.000;11.450.000;11.450.000;0;11395000
07-04-2006;11.440.000;12.310.000;11.200.000;12.260.000;12.260.000;0;11850000
10-04-2006;12.440.000;12.490.000;12.040.000;12.190.000;12.190.000;0;12315000
11-04-2006;12.090.000;13.060.000;12.060.000;13.000.000;13.000.000;0;12545000
12-04-2006;13.080.000;13.090.000;12.660.000;12.760.000;12.760.000;0;12920000
13-04-2006;12.930.000;13.000.000;12.280.000;12.380.000;12.380.000;0;12655000
17-04-2006;12.800.000;13.020.000;12.270.000;12.580.000;12.580.000;0;12690000
18-04-2006;12.550.000;12.550.000;11.310.000;11.400.000;11.400.000;0;11975000
19-04-2006;11.520.000;11.800.000;11.230.000;11.320.000;11.320.000;0;11420000
20-04-2006;11.300.000;11.670.000;11.020.000;11.640.000;11.640.000;0;11470000
21-04-2006;11.240.000;11.980.000;11.190.000;11.590.000;11.590.000;0;11415000
24-04-2006;12.260.000;12.420.000;11.670.000;11.750.000;11.750.000;0;12005000
25-04-2006;11.710.000;12.190.000;11.590.000;11.750.000;11.750.000;0;11730000
26-04-2006;11.760.000;11.790.000;11.340.000;11.760.000;11.760.000;0;11760000
27-04-2006;12.270.000;12.520.000;11.550.000;11.840.000;11.840.000;0;12055000
28-04-2006;12.130.000;12.130.000;11.420.000;11.590.000;11.590.000;0;11860000
01-05-2006;11.830.000;12.590.000;11.750.000;12.540.000;12.540.000;0;12185000
02-05-2006;12.200.000;12.270.000;11.930.000;11.990.000;11.990.000;0;12095000
03-05-2006;12.210.000;12.450.000;11.950.000;11.990.000;11.990.000;0;12100000
04-05-2006;11.920.000;12.160.000;11.710.000;11.860.000;11.860.000;0;11890000
05-05-2006;11.390.000;11.620.000;11.180.000;11.620.000;11.620.000;0;11505000
08-05-2006;11.980.000;12.060.000;11.810.000;12.000.000;12.000.000;0;11990000
09-05-2006;12.100.000;12.150.000;11.880.000;11.990.000;11.990.000;0;12045000
10-05-2006;12.220.000;12.320.000;11.780.000;11.780.000;11.780.000;0;12000000
11-05-2006;12.330.000;12.920.000;11.990.000;12.490.000;12.490.000;0;12410000
12-05-2006;12.710.000;14.260.000;12.710.000;14.190.000;14.190.000;0;13450000
15-05-2006;15.120.000;15.130.000;13.440.000;13.570.000;13.570.000;0;14345000
16-05-2006;13.490.000;13.610.000;12.980.000;13.350.000;13.350.000;0;13420000
17-05-2006;13.830.000;16.260.000;13.390.000;16.260.000;16.260.000;0;15045000
18-05-2006;15.540.000;17.090.000;14.960.000;16.990.000;16.990.000;0;16265000
19-05-2006;16.160.000;18.010.000;15.900.000;17.180.000;17.180.000;0;16670000
22-05-2006;18.549.999;19.620.001;16.730.000;17.719.999;17.719.999;0;18134999
23-05-2006;16.700.001;18.260.000;15.360.000;18.260.000;18.260.000;0;17480000,5
24-05-2006;17.870.001;19.870.001;17.129.999;17.360.001;17.360.001;0;17615001
25-05-2006;16.670.000;16.670.000;15.310.000;15.500.000;15.500.000;0;16085000
26-05-2006;14.920.000;15.040.000;14.260.000;14.260.000;14.260.000;0;14590000
30-05-2006;15.390.000;18.719.999;15.390.000;18.660.000;18.660.000;0;17025000
31-05-2006;18.090.000;18.090.000;16.410.000;16.440.001;16.440.001;0;17265000,5
01-06-2006;16.469.999;16.559.999;14.480.000;14.520.000;14.520.000;0;15494999,5
02-06-2006;14.170.000;14.970.000;13.920.000;14.320.000;14.320.000;0;14245000
05-06-2006;14.970.000;17.139.999;14.970.000;16.650.000;16.650.000;0;15810000
06-06-2006;16.719.999;18.559.999;16.650.000;17.340.000;17.340.000;0;17029999,5
07-06-2006;17.209.999;17.860.001;16.070.000;17.799.999;17.799.999;0;17504999
08-06-2006;17.920.000;20.750.000;17.879.999;18.350.000;18.350.000;0;18135000
09-06-2006;17.900.000;18.450.001;17.070.000;18.120.001;18.120.001;0;18010000,5
12-06-2006;18.129.999;21.250.000;17.889.999;20.959.999;20.959.999;0;19544999
13-06-2006;20.950.001;23.809.999;20.270.000;23.809.999;23.809.999;0;22380000
14-06-2006;23.450.001;23.490.000;21.450.001;21.459.999;21.459.999;0;22455000
15-06-2006;21.049.999;21.139.999;15.650.000;15.900.000;15.900.000;0;18474999,5
16-06-2006;16.559.999;18.129.999;16.520.000;17.250.000;17.250.000;0;16904999,5
19-06-2006;16.059.999;18.100.000;15.730.000;17.830.000;17.830.000;0;16944999,5
20-06-2006;17.520.000;17.650.000;16.389.999;16.690.001;16.690.001;0;17105000,5
21-06-2006;16.670.000;16.719.999;14.880.000;15.520.000;15.520.000;0;16095000
22-06-2006;15.950.000;16.660.000;15.560.000;15.880.000;15.880.000;0;15915000
23-06-2006;16.410.000;16.580.000;14.940.000;15.890.000;15.890.000;0;16150000
26-06-2006;16.549.999;16.610.001;15.490.000;15.620.000;15.620.000;0;16084999,5
27-06-2006;15.580.000;16.549.999;15.270.000;16.400.000;16.400.000;0;15990000
28-06-2006;16.020.000;17.000.000;15.780.000;15.790.000;15.790.000;0;15905000
29-06-2006;15.280.000;15.300.000;12.930.000;13.030.000;13.030.000;0;14155000
30-06-2006;12.900.000;13.470.000;12.740.000;13.080.000;13.080.000;0;12990000
03-07-2006;13.290.000;13.510.000;12.770.000;13.050.000;13.050.000;0;13170000
05-07-2006;13.920.000;14.770.000;13.860.000;14.150.000;14.150.000;0;14035000
06-07-2006;14.040.000;14.040.000;13.250.000;13.650.000;13.650.000;0;13845000
07-07-2006;13.900.000;14.450.000;13.430.000;13.970.000;13.970.000;0;13935000
10-07-2006;14.170.000;14.500.000;13.670.000;14.020.000;14.020.000;0;14095000
11-07-2006;14.310.000;14.680.000;13.100.000;13.140.000;13.140.000;0;13725000
12-07-2006;13.390.000;14.850.000;13.260.000;14.490.000;14.490.000;0;13940000
13-07-2006;15.170.000;17.830.000;15.170.000;17.790.001;17.790.001;0;16480000,5
14-07-2006;17.570.000;18.790.001;17.280.001;18.049.999;18.049.999;0;17809999,5
17-07-2006;18.730.000;18.760.000;17.750.000;18.639.999;18.639.999;0;18684999,5
18-07-2006;18.200.001;19.580.000;17.660.000;17.740.000;17.740.000;0;17970000,5
19-07-2006;17.620.001;17.620.001;14.470.000;15.550.000;15.550.000;0;16585000,5
20-07-2006;15.100.000;16.370.001;14.870.000;16.209.999;16.209.999;0;15654999,5
21-07-2006;16.230.000;17.559.999;16.230.000;17.400.000;17.400.000;0;16815000
24-07-2006;17.080.000;17.080.000;14.890.000;14.980.000;14.980.000;0;16030000
25-07-2006;15.440.000;15.680.000;14.310.000;14.850.000;14.850.000;0;15145000
26-07-2006;15.040.000;15.210.000;14.090.000;14.620.000;14.620.000;0;14830000
27-07-2006;14.260.000;15.390.000;14.070.000;14.940.000;14.940.000;0;14600000
28-07-2006;14.730.000;14.750.000;14.060.000;14.330.000;14.330.000;0;14530000
31-07-2006;15.010.000;15.130.000;14.860.000;14.950.000;14.950.000;0;14980000
01-08-2006;15.490.000;16.150.000;15.030.000;15.050.000;15.050.000;0;15270000
02-08-2006;14.930.000;14.930.000;13.920.000;14.340.000;14.340.000;0;14635000
03-08-2006;15.100.000;15.190.000;14.200.000;14.460.000;14.460.000;0;14780000
04-08-2006;14.030.000;14.910.000;13.650.000;14.340.000;14.340.000;0;14185000
07-08-2006;14.980.000;15.530.000;14.970.000;15.230.000;15.230.000;0;15105000
08-08-2006;15.200.000;15.550.000;14.860.000;15.230.000;15.230.000;0;15215000
09-08-2006;14.760.000;15.410.000;14.070.000;15.200.000;15.200.000;0;14980000
10-08-2006;15.560.000;15.730.000;14.450.000;14.460.000;14.460.000;0;15010000
11-08-2006;14.720.000;14.850.000;14.300.000;14.300.000;14.300.000;0;14510000
14-08-2006;14.150.000;14.430.000;13.410.000;14.260.000;14.260.000;0;14205000
15-08-2006;13.570.000;13.720.000;13.150.000;13.420.000;13.420.000;0;13495000
16-08-2006;12.690.000;12.950.000;12.110.000;12.410.000;12.410.000;0;12550000
17-08-2006;12.690.000;12.720.000;12.210.000;12.240.000;12.240.000;0;12465000
18-08-2006;12.110.000;12.520.000;11.570.000;11.640.000;11.640.000;0;11875000
21-08-2006;12.400.000;12.620.000;12.210.000;12.220.000;12.220.000;0;12310000
22-08-2006;12.420.000;12.420.000;11.930.000;12.190.000;12.190.000;0;12305000
23-08-2006;12.260.000;12.730.000;12.160.000;12.400.000;12.400.000;0;12330000
24-08-2006;12.240.000;12.580.000;12.210.000;12.400.000;12.400.000;0;12320000
25-08-2006;12.410.000;12.470.000;12.080.000;12.310.000;12.310.000;0;12360000
28-08-2006;12.920.000;12.920.000;12.070.000;12.180.000;12.180.000;0;12550000
29-08-2006;12.270.000;12.830.000;12.210.000;12.280.000;12.280.000;0;12275000
30-08-2006;12.140.000;12.350.000;12.100.000;12.220.000;12.220.000;0;12180000
31-08-2006;12.230.000;12.330.000;12.070.000;12.310.000;12.310.000;0;12270000
01-09-2006;12.140.000;12.330.000;11.910.000;11.960.000;11.960.000;0;12050000
05-09-2006;12.800.000;12.860.000;12.430.000;12.630.000;12.630.000;0;12715000
06-09-2006;13.060.000;13.880.000;13.060.000;13.740.000;13.740.000;0;13400000
07-09-2006;14.070.000;14.490.000;13.670.000;13.880.000;13.880.000;0;13975000
08-09-2006;13.790.000;13.800.000;13.050.000;13.160.000;13.160.000;0;13475000
11-09-2006;13.950.000;13.950.000;12.750.000;12.990.000;12.990.000;0;13470000
12-09-2006;13.040.000;13.140.000;11.550.000;11.920.000;11.920.000;0;12480000
13-09-2006;11.400.000;11.560.000;10.990.000;11.180.000;11.180.000;0;11290000
14-09-2006;11.360.000;12.020.000;10.740.000;11.550.000;11.550.000;0;11455000
15-09-2006;11.490.000;12.540.000;11.400.000;11.760.000;11.760.000;0;11625000
18-09-2006;12.280.000;12.410.000;11.580.000;11.780.000;11.780.000;0;12030000
19-09-2006;11.960.000;12.690.000;11.860.000;11.980.000;11.980.000;0;11970000
20-09-2006;11.750.000;11.750.000;11.340.000;11.390.000;11.390.000;0;11570000
21-09-2006;11.430.000;12.600.000;11.280.000;12.250.000;12.250.000;0;11840000
22-09-2006;12.470.000;13.280.000;12.470.000;12.590.000;12.590.000;0;12530000
25-09-2006;12.970.000;13.410.000;11.930.000;12.120.000;12.120.000;0;12545000
26-09-2006;12.230.000;12.230.000;11.510.000;11.530.000;11.530.000;0;11880000
27-09-2006;11.650.000;11.900.000;11.420.000;11.580.000;11.580.000;0;11615000
28-09-2006;11.640.000;12.060.000;11.590.000;11.720.000;11.720.000;0;11680000
29-09-2006;11.750.000;12.100.000;11.720.000;11.980.000;11.980.000;0;11865000
02-10-2006;12.450.000;12.720.000;12.110.000;12.570.000;12.570.000;0;12510000
03-10-2006;12.680.000;12.910.000;11.970.000;12.240.000;12.240.000;0;12460000
04-10-2006;12.640.000;12.640.000;11.620.000;11.860.000;11.860.000;0;12250000
05-10-2006;11.940.000;12.060.000;11.650.000;11.980.000;11.980.000;0;11960000
06-10-2006;11.990.000;12.170.000;11.550.000;11.560.000;11.560.000;0;11775000
09-10-2006;12.070.000;12.090.000;11.580.000;11.680.000;11.680.000;0;11875000
10-10-2006;11.770.000;11.890.000;11.470.000;11.520.000;11.520.000;0;11645000
11-10-2006;11.750.000;12.030.000;11.310.000;11.620.000;11.620.000;0;11685000
12-10-2006;11.500.000;11.510.000;11.090.000;11.090.000;11.090.000;0;11295000
13-10-2006;11.170.000;11.350.000;10.750.000;10.750.000;10.750.000;0;10960000
16-10-2006;11.070.000;11.200.000;10.910.000;11.090.000;11.090.000;0;11080000
17-10-2006;11.360.000;12.030.000;11.350.000;11.730.000;11.730.000;0;11545000
18-10-2006;11.440.000;11.830.000;11.330.000;11.340.000;11.340.000;0;11390000
19-10-2006;11.510.000;11.570.000;10.780.000;10.900.000;10.900.000;0;11205000
20-10-2006;11.060.000;11.230.000;10.440.000;10.630.000;10.630.000;0;10845000
23-10-2006;11.150.000;11.250.000;10.620.000;11.080.000;11.080.000;0;11115000
24-10-2006;11.250.000;11.270.000;10.780.000;10.780.000;10.780.000;0;11015000
25-10-2006;10.880.000;10.880.000;10.600.000;10.660.000;10.660.000;0;10770000
26-10-2006;10.560.000;10.960.000;10.470.000;10.560.000;10.560.000;0;10560000
27-10-2006;10.660.000;10.990.000;10.530.000;10.800.000;10.800.000;0;10730000
